"Number of confirmed, probable and suspected Ebola cases in the last 21 days","Proportion of confirmed, probable and suspected Ebola cases that are from the last 7 days",Proportion of suspected Ebola deaths that are from the last 21 days,Number of confirmed Ebola cases in the last 7 days,Number of probable Ebola deaths in the last 21 days,Cumulative number of suspected Ebola deaths,"Number of confirmed, probable and suspected Ebola deaths in the last 21 days",Proportion of probable Ebola cases that are from the last 7 days,Number of suspected Ebola cases in the last 21 days,Proportion of probable Ebola deaths that are from the last 21 days,"Case fatality rate (CFR) of confirmed, probable and suspected Ebola cases",Cumulative number of confirmed Ebola cases,Proportion of suspected Ebola cases that are from the last 21 days,Cumulative number of suspected Ebola cases,Number of confirmed Ebola cases in the last 21 days,Case fatality rate (CFR) of suspected Ebola cases,Cumulative number of confirmed Ebola deaths,Proportion of probable Ebola cases that are from the last 21 days,Number of confirmed Ebola deaths in the last 21 days,Proportion of confirmed Ebola cases that are from the last 7 days,"Proportion of confirmed, probable and suspected Ebola cases that are from the last 21 days","Cumulative number of confirmed, probable and suspected Ebola deaths","Proportion of confirmed, probable and suspected Ebola deaths that are from the last 21 days",Proportion of suspected Ebola cases that are from the last 7 days,"Number of confirmed, probable and suspected Ebola cases in the last 7 days",Cumulative number of probable Ebola cases,Number of probable Ebola cases in the last 21 days,Number of suspected Ebola cases in the last 7 days,Proportion of confirmed Ebola deaths that are from the last 21 days,Cumulative number of probable Ebola deaths,Case fatality rate (CFR) of confirmed Ebola cases,Proportion of confirmed Ebola cases that are from the last 21 days,"Cumulative number of confirmed, probable and suspected Ebola cases",Case fatality rate (CFR) of probable Ebola cases,Number of probable Ebola cases in the last 7 days,Number of suspected Ebola deaths in the last 21 days,Country,Date,UID
0,0,0,0,0,0,0,0,0,0,0,3325,0,11,0,0,2066,0,0,0,0,2517,0,0,0,451,0,0,0,451,0,0,3787,0,0,0,Guinea,24-07-2015,Guinea2015-07-24
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,24-07-2015,Liberia2015-07-24
0,0,0,0,0,158,0,0,0,0,0,8693,0,4284,0,0,3583,0,0,0,0,3949,0,0,0,287,0,0,0,208,0,0,13264,0,0,0,Sierra Leone,24-07-2015,Sierra Leone2015-07-24
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,Liberia 2,24-07-2015,Liberia 22015-07-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,24-07-2015,Italy2015-07-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,24-07-2015,United Kingdom2015-07-24
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,24-07-2015,Mali2015-07-24
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,24-07-2015,Nigeria2015-07-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,24-07-2015,Senegal2015-07-24
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,24-07-2015,Spain2015-07-24
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,24-07-2015,United States of America2015-07-24
0,0,0,0,0,0,0,0,0,0,0,3325,0,16,0,0,2068,0,0,0,0,2519,0,0,0,451,0,0,0,451,0,0,3792,0,0,0,Guinea,27-07-2015,Guinea2015-07-27
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,27-07-2015,Liberia2015-07-27
0,0,0,0,0,158,0,0,0,0,0,8694,0,4302,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13283,0,0,0,Sierra Leone,27-07-2015,Sierra Leone2015-07-27
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,Liberia 2,27-07-2015,Liberia 22015-07-27
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,27-07-2015,Italy2015-07-27
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,27-07-2015,United Kingdom2015-07-27
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,27-07-2015,Mali2015-07-27
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,27-07-2015,Nigeria2015-07-27
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,27-07-2015,Senegal2015-07-27
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,27-07-2015,Spain2015-07-27
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,27-07-2015,United States of America2015-07-27
0,0,0,0,0,0,0,0,0,0,0,3326,0,9,0,0,2069,0,0,0,0,2520,0,0,0,451,0,0,0,451,0,0,3786,0,0,0,Guinea,28-07-2015,Guinea2015-07-28
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,28-07-2015,Liberia2015-07-28
0,0,0,0,0,158,0,0,0,0,0,8694,0,4309,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13290,0,0,0,Sierra Leone,28-07-2015,Sierra Leone2015-07-28
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,7,0,0,0,Liberia 2,28-07-2015,Liberia 22015-07-28
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,28-07-2015,Italy2015-07-28
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,28-07-2015,United Kingdom2015-07-28
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,28-07-2015,Mali2015-07-28
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,28-07-2015,Nigeria2015-07-28
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,28-07-2015,Senegal2015-07-28
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,28-07-2015,Spain2015-07-28
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,28-07-2015,United States of America2015-07-28
39,0,0,0,0,0,0,0,0,0,0,3326,0,9,39,0,2069,0,0,0,0,2520,0,0,0,451,0,0,0,451,0,0,3786,0,0,0,Guinea,29-07-2015,Guinea2015-07-29
20,0,0,0,0,158,0,0,0,0,0,8694,0,4309,20,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13290,0,0,0,Sierra Leone,29-07-2015,Sierra Leone2015-07-29
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,29-07-2015,Liberia2015-07-29
3,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,29-07-2015,Liberia 22015-07-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,29-07-2015,Italy2015-07-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,29-07-2015,United Kingdom2015-07-29
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,29-07-2015,Mali2015-07-29
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,29-07-2015,Nigeria2015-07-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,29-07-2015,Senegal2015-07-29
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,29-07-2015,Spain2015-07-29
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,29-07-2015,United States of America2015-07-29
0,0,0,0,0,158,0,0,0,0,0,8694,0,4398,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13379,0,0,0,Sierra Leone,30-07-2015,Sierra Leone2015-07-30
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,30-07-2015,Liberia2015-07-30
0,0,0,0,0,0,0,0,0,0,0,3326,0,7,0,0,2069,0,0,0,0,2521,0,0,0,452,0,0,0,452,0,0,3785,0,0,0,Guinea,30-07-2015,Guinea2015-07-30
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,30-07-2015,Liberia 22015-07-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,30-07-2015,Italy2015-07-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,30-07-2015,United Kingdom2015-07-30
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,30-07-2015,Mali2015-07-30
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,30-07-2015,Nigeria2015-07-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,30-07-2015,Senegal2015-07-30
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,30-07-2015,Spain2015-07-30
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,30-07-2015,United States of America2015-07-30
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,31-07-2015,Liberia2015-07-31
0,0,0,0,0,158,0,0,0,0,0,8694,0,4406,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13387,0,0,0,Sierra Leone,31-07-2015,Sierra Leone2015-07-31
0,0,0,0,0,0,0,0,0,0,0,3326,0,3,0,0,2069,0,0,0,0,2521,0,0,0,452,0,0,0,452,0,0,3781,0,0,0,Guinea,31-07-2015,Guinea2015-07-31
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,31-07-2015,Liberia 22015-07-31
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,31-07-2015,Italy2015-07-31
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,31-07-2015,United Kingdom2015-07-31
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,31-07-2015,Mali2015-07-31
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,31-07-2015,Nigeria2015-07-31
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,31-07-2015,Senegal2015-07-31
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,31-07-2015,Spain2015-07-31
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,31-07-2015,United States of America2015-07-31
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,03-08-2015,Liberia2015-08-03
0,0,0,0,0,158,0,0,0,0,0,8695,0,4420,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13402,0,0,0,Sierra Leone,03-08-2015,Sierra Leone2015-08-03
0,0,0,0,0,0,0,0,0,0,0,3327,0,7,0,0,2070,0,0,0,0,2522,0,0,0,452,0,0,0,452,0,0,3786,0,0,0,Guinea,03-08-2015,Guinea2015-08-03
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,03-08-2015,Liberia 22015-08-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,03-08-2015,Italy2015-08-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,03-08-2015,United Kingdom2015-08-03
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,03-08-2015,Mali2015-08-03
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,03-08-2015,Nigeria2015-08-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,03-08-2015,Senegal2015-08-03
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,03-08-2015,Spain2015-08-03
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,03-08-2015,United States of America2015-08-03
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,04-08-2015,Liberia2015-08-04
0,0,0,0,0,158,0,0,0,0,0,8695,0,4424,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13406,0,0,0,Sierra Leone,04-08-2015,Sierra Leone2015-08-04
0,0,0,0,0,0,0,0,0,0,0,3327,0,5,0,0,2070,0,0,0,0,2522,0,0,0,452,0,0,0,452,0,0,3784,0,0,0,Guinea,04-08-2015,Guinea2015-08-04
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,04-08-2015,Liberia 22015-08-04
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,04-08-2015,Italy2015-08-04
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,04-08-2015,United Kingdom2015-08-04
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,04-08-2015,Mali2015-08-04
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,04-08-2015,Nigeria2015-08-04
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,04-08-2015,Senegal2015-08-04
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,04-08-2015,Spain2015-08-04
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,04-08-2015,United States of America2015-08-04
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,05-08-2015,Liberia2015-08-05
7,0,0,0,0,158,0,0,0,0,0,8695,0,4424,7,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13406,0,0,0,Sierra Leone,05-08-2015,Sierra Leone2015-08-05
27,0,0,0,0,0,0,0,0,0,0,3327,0,5,27,0,2070,0,0,0,0,2522,0,0,0,452,0,0,0,452,0,0,3784,0,0,0,Guinea,05-08-2015,Guinea2015-08-05
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,05-08-2015,Liberia 22015-08-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,05-08-2015,Italy2015-08-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,05-08-2015,United Kingdom2015-08-05
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,05-08-2015,Mali2015-08-05
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,05-08-2015,Nigeria2015-08-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,05-08-2015,Senegal2015-08-05
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,05-08-2015,Spain2015-08-05
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,05-08-2015,United States of America2015-08-05
0,0,0,0,0,158,0,0,0,0,0,8696,0,4443,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13426,0,0,0,Sierra Leone,06-08-2015,Sierra Leone2015-08-06
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,06-08-2015,Liberia2015-08-06
0,0,0,0,0,0,0,0,0,0,0,3329,0,11,0,0,2072,0,0,0,0,2524,0,0,0,452,0,0,0,452,0,0,3792,0,0,0,Guinea,06-08-2015,Guinea2015-08-06
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,06-08-2015,Liberia 22015-08-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,06-08-2015,Italy2015-08-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,06-08-2015,United Kingdom2015-08-06
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,06-08-2015,Mali2015-08-06
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,06-08-2015,Nigeria2015-08-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,06-08-2015,Senegal2015-08-06
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,06-08-2015,Spain2015-08-06
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,06-08-2015,United States of America2015-08-06
0,0,0,0,0,0,0,0,0,0,0,3329,0,14,0,0,2072,0,0,0,0,2524,0,0,0,452,0,0,0,452,0,0,3795,0,0,0,Guinea,07-08-2015,Guinea2015-08-07
0,0,0,0,0,158,0,0,0,0,0,8696,0,4445,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13428,0,0,0,Sierra Leone,07-08-2015,Sierra Leone2015-08-07
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,07-08-2015,Liberia2015-08-07
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,07-08-2015,Liberia 22015-08-07
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,07-08-2015,Italy2015-08-07
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,07-08-2015,United Kingdom2015-08-07
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,07-08-2015,Mali2015-08-07
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,07-08-2015,Nigeria2015-08-07
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,07-08-2015,Senegal2015-08-07
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,07-08-2015,Spain2015-08-07
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,07-08-2015,United States of America2015-08-07
0,0,0,0,0,158,0,0,0,0,0,8697,0,4481,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13465,0,0,0,Sierra Leone,10-08-2015,Sierra Leone2015-08-10
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,10-08-2015,Liberia2015-08-10
0,0,0,0,0,0,0,0,0,0,0,3329,0,10,0,0,2072,0,0,0,0,2524,0,0,0,452,0,0,0,452,0,0,3791,0,0,0,Guinea,10-08-2015,Guinea2015-08-10
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,Liberia 2,10-08-2015,Liberia 22015-08-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Italy,10-08-2015,Italy2015-08-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,United Kingdom,10-08-2015,United Kingdom2015-08-10
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,Mali,10-08-2015,Mali2015-08-10
0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,20,0,0,0,Nigeria,10-08-2015,Nigeria2015-08-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Senegal,10-08-2015,Senegal2015-08-10
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spain,10-08-2015,Spain2015-08-10
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,United States of America,10-08-2015,United States of America2015-08-10
0,0,0,0,0,158,0,0,0,0,0,8697,0,4486,0,0,3585,0,0,0,0,3951,0,0,0,287,0,0,0,208,0,0,13470,0,0,0,Sierra Leone,11-08-2015,Sierra Leone2015-08-11
0,0,0,0,0,0,0,0,0,0,0,3151,0,5636,0,0,0,0,0,0,0,4806,0,0,0,1879,0,0,0,0,0,0,10666,0,0,0,Liberia,11-08-2015,Liberia2015-08-11
0,0,0,0,0,0,0,0,0,0,0,3329,0,6,0,0,2072,0,0,0,0,2524,0,0,0,452,0,0,0,452,0,0,3787,0,0,0,Guinea,11-08-2015,Guinea2015-08-11
